-7119 -33275 36.4522 1
-7116 -33275 30.6525 1
-7113 -33275 35.0256 1
-7110 -33275 38.7256 1
-7107 -33275 41.9033 1
-7104 -33275 39.8456 1
-7101 -33275 25.0989 1
-7098 -33275 28.0456 1
-7095 -33275 33.4122 1
-7092 -33275 34.2933 1
-7089 -33275 34.1711 1
-7086 -33275 29.7067 1
-7083 -33275 34.2822 1
-7080 -33275 34.1278 1
-7077 -33275 33.99 1
-7074 -33275 33.7411 1
-7071 -33275 33.5867 1
-7068 -33275 33.7511 1
-7065 -33275 33.4478 1
-7062 -33275 24.3633 1
-7059 -33275 9.0375 1
-7056 -33275 9.13667 1
-7053 -33275 8.99444 1
-7050 -33275 14.1644 1
-7047 -33275 13.6475 1
-7044 -33275 10.6844 1
-7041 -33275 9.48222 1
-7038 -33275 9.275 1
-7035 -33275 9.43333 1
-7032 -33275 9.39222 1
-7029 -33275 9.27111 1
-7026 -33275 9.28333 1
-7023 -33275 10.0014 1
-7020 -33275 10.3688 1
-7017 -33275 10.1237 1
-7014 -33275 10.04 1
-7011 -33275 9.36667 1
-7008 -33275 9.44444 1
-7005 -33275 9.55556 1
-7002 -33275 9.56444 1
-6999 -33275 9.95222 1
-6996 -33275 9.06444 1
-6993 -33275 5.32571 1
-6990 -33275 4.15111 1
-6987 -33275 5.10556 1
-6984 -33275 6.10625 1
-6981 -33275 8.98714 1
-6978 -33275 12.7125 1
-6975 -33275 16.4878 1
-6972 -33275 16.4167 1
-6969 -33275 16.4133 1
-6966 -33275 16.4456 1
-6963 -33275 16.4733 1
-6960 -33275 16.4878 1
-6957 -33275 16.4889 1
-6954 -33275 16.5022 1
-6951 -33275 15.7471 1
-6948 -33275 16.1356 1
-6945 -33275 13.4925 1
-6942 -33275 8.47 1
-6939 -33275 8.11625 1
-6936 -33275 7.38778 1
-6933 -33275 8.22 1
-6930 -33275 9.58667 1
-6927 -33275 9.4475 1
-6924 -33275 7.45778 1
-6921 -33275 8.65625 1
-6918 -33275 7.91875 1
-6915 -33275 7.71 1
-6912 -33275 7.38286 1
-6909 -33275 5.11125 1
-6906 -33275 4.50667 1
-6903 -33275 4.55556 1
-6900 -33275 9 1
-6897 -33275 9.38333 1
-6894 -33275 9.62778 1
-6891 -33275 9.57857 1
-6888 -33275 9.6025 1
-6885 -33275 6.565 0
-6882 -33275 6.07778 0
-6879 -33275 5.81 0
-6876 -33275 8.056 1
-6873 -33275 5.59778 0
-6870 -33275 10.7433 1
-6867 -33275 19.7437 1
-6864 -33275 21.78 1
-6861 -33275 21.6362 1
-6858 -33275 19.2767 1
-6855 -33275 15.034 1
-6852 -33275 6.37667 0
-6849 -33275 6.51667 0
-6846 -33275 6.54444 0
-6843 -33275 6.58444 0
-6840 -33275 6.6 0
-6837 -33275 6.63333 0
-6834 -33275 6.63778 0
-6831 -33275 6.67 0
-6828 -33275 6.64222 0
-6825 -33275 6.65222 0
-6822 -33275 6.62667 0
-6819 -33275 6.60889 0
-6816 -33275 6.58778 0
-6813 -33275 6.53333 0
-6810 -33275 6.42778 0
-6807 -33275 11.9656 1
-6804 -33275 12.88 1
-6801 -33275 12.765 1
-6798 -33275 6.22667 0
-6795 -33275 6.35714 0
-6792 -33275 6.01333 0
-6789 -33275 6.13 0
-6786 -33275 6.19 0
-6783 -33275 6.24111 0
-6780 -33275 6.34333 0
-6777 -33275 6.52889 0
-6774 -33275 6.625 0
-6771 -33275 6.55444 0
-6768 -33275 6.66111 0
-6765 -33275 7.604 1
-6762 -33275 6.225 0
-6759 -33275 6.22833 0
-6756 -33275 28.19 1
-6753 -33275 36.7256 1
-6750 -33275 34.9211 1
-6747 -33275 35.0511 1
-6744 -33275 35.9911 1
-6741 -33275 37.3922 1
-6738 -33275 37.3433 1
-6735 -33275 32.1467 1
-6732 -33275 23.2456 1
-6729 -33275 14.6117 1
-6726 -33275 7.89556 0
-6723 -33275 8.02667 0
-6720 -33275 8.33667 0
-6717 -33275 16.042 1
-6714 -33275 21.8867 1
-6711 -33275 21.7333 1
-6708 -33275 21.7889 1
-6705 -33275 20.2656 1
-6702 -33275 18.5289 1
-6699 -33275 18.7657 1
-6696 -33275 16.35 1
-6693 -33275 15.7543 1
-6690 -33275 21.2422 1
-6687 -33275 20.7025 1
-6684 -33275 23.8467 1
-6681 -33275 29.8333 1
-6678 -33275 31.38 1
-6675 -33275 29.1167 1
-6672 -33275 25.8211 1
-6669 -33275 24.6889 1
-6666 -33275 23.9256 1
-6663 -33275 21.9189 1
-6660 -33275 21.8822 1
-6657 -33275 18.3878 1
-6654 -33275 14.2544 1
-6651 -33275 21.6389 1
-6648 -33275 24.4756 1
-6645 -33275 26.1389 1
-6642 -33275 33.9922 1
-6639 -33275 33.9678 1
-6636 -33275 34.0022 1
-6633 -33275 34.0667 1
-6630 -33275 36.1778 1
-6627 -33275 34.3511 1
-6624 -33275 34.0244 1
-6621 -33275 34.8967 1
-6618 -33275 31.4644 1
-6615 -33275 21.718 0
-6612 -33275 21.7967 0
-6609 -33275 21.7783 0
-6606 -33275 29.5888 1
-6603 -33275 30.3822 1
-6600 -33275 30.2133 1
-6597 -33275 32.0867 1
-6594 -33275 31.3633 1
-6591 -33275 31.3133 1
-6588 -33275 31.3744 1
-6585 -33275 31.3789 1
-6582 -33275 31.4089 1
-6579 -33275 31.3733 1
-6576 -33275 31.3722 1
-6573 -33275 31.4189 1
-6570 -33275 31.3467 1
-6567 -33275 25.7222 1
-6564 -33275 22.4037 0
-6561 -33275 29.4156 1
-6558 -33275 33.4167 1
-6555 -33275 32.5633 1
-6552 -33275 30.6411 1
-6549 -33275 32.6067 1
-6546 -33275 33.6378 1
-6543 -33275 34.3256 1
-6540 -33275 37.2222 1
-6537 -33275 37.9478 1
-6534 -33275 38.5767 1
-6531 -33275 37.7533 1
-6528 -33275 34.7944 1
-6525 -33275 33.5456 1
-6522 -33275 32.1733 1
-6519 -33275 32.1867 1
-6516 -33275 32.9156 1
-6513 -33275 32.52 1
-6510 -33275 30.8733 1
-6507 -33275 31.5011 1
-6504 -33275 31.7956 1
-6501 -33275 31.0656 1
-6498 -33275 29.045 1
-6495 -33275 22.4333 0
-6492 -33275 22.5356 0
-6489 -33275 22.43 0
-6486 -33275 22.4344 0
-6483 -33275 22.4333 0
-6480 -33275 22.4689 0
-6477 -33275 22.4867 0
-6474 -33275 22.5289 0
-6471 -33275 22.4286 0
-6468 -33275 22.7057 0
-6465 -33275 27.3183 1
-6462 -33275 28.1214 1
-6459 -33275 30.7544 1
-6456 -33275 34.3322 1
-6453 -33275 34.4367 1
-6450 -33275 31.4278 1
-6447 -33275 36.1589 1
-6444 -33275 37.2122 1
-6441 -33275 36.0933 1
-6438 -33275 36.7889 1
-6435 -33275 31.6178 1
-6432 -33275 25.93 1
-6429 -33275 30.9556 1
-6426 -33275 33.8367 1
-6423 -33275 34.1722 1
-6420 -33275 33.2133 1
-6417 -33275 34.9378 1
-6414 -33275 34.5989 1
-7539 -33272 4.98333 0
-7536 -33272 5.01111 0
-7533 -33272 5.09111 0
-7530 -33272 5.06222 0
-7527 -33272 5.07556 0
-7524 -33272 4.99556 0
-7521 -33272 4.92889 0
-7518 -33272 4.90667 0
-7515 -33272 4.91222 0
-7512 -33272 4.87 0
-7509 -33272 4.87333 0
-7506 -33272 4.83556 0
-7503 -33272 4.78778 0
-7500 -33272 5.04444 0
-7497 -33272 5.15286 0
-7494 -33272 4.71125 0
-7491 -33272 4.58222 0
-7488 -33272 4.52778 0
-7485 -33272 4.51333 0
-7482 -33272 4.53111 0
-7479 -33272 4.54222 0
-7476 -33272 4.88778 0
-7473 -33272 4.92111 0
-7470 -33272 4.78 0
-7467 -33272 4.59667 0
-7464 -33272 4.63 0
-7461 -33272 4.675 0
-7458 -33272 4.75556 0
-7455 -33272 4.72444 0
-7452 -33272 4.80444 0
-7449 -33272 4.81222 0
-7446 -33272 4.80667 0
-7443 -33272 4.83667 0
-7440 -33272 4.82778 0
-7437 -33272 4.91667 0
-7434 -33272 5.13111 0
-7431 -33272 4.98778 0
-7428 -33272 5.05111 0
-7425 -33272 4.95444 0
-7422 -33272 4.98889 0
-7419 -33272 4.98778 0
-7416 -33272 4.92333 0
-7413 -33272 4.84667 0
-7410 -33272 4.84333 0
-7407 -33272 4.88778 0
-7404 -33272 4.84778 0
-7401 -33272 4.82778 0
-7398 -33272 4.78222 0
-7395 -33272 4.78444 0
-7392 -33272 4.79111 0
-7389 -33272 4.76333 0
-7386 -33272 4.75222 0
-7383 -33272 4.73444 0
-7380 -33272 4.74 0
-7377 -33272 4.70556 0
-7374 -33272 4.71667 0
-7371 -33272 4.7 0
-7368 -33272 4.72778 0
-7365 -33272 4.70444 0
-7362 -33272 4.71 0
-7359 -33272 4.68444 0
-7356 -33272 4.68 0
-7353 -33272 4.64333 0
-7350 -33272 4.69222 0
-7347 -33272 4.65333 0
-7344 -33272 4.65667 0
-7341 -33272 4.63444 0
-7338 -33272 4.6 0
-7335 -33272 4.60778 0
-7332 -33272 4.61556 0
-7329 -33272 4.53556 0
-7326 -33272 4.54556 0
-7323 -33272 4.50778 0
-7320 -33272 4.50222 0
-7317 -33272 4.45111 0
-7314 -33272 4.43889 0
-7311 -33272 4.43222 0
-7308 -33272 4.40444 0
-7305 -33272 4.4 0
-7302 -33272 4.35444 0
-7299 -33272 4.33222 0
-7296 -33272 4.28556 0
-7293 -33272 4.25111 0
-7290 -33272 4.26222 0
-7287 -33272 4.20333 0
-7284 -33272 4.17111 0
-7281 -33272 4.15111 0
-7278 -33272 4.06556 0
-7275 -33272 4.13889 0
-7272 -33272 4.06889 0
-7269 -33272 4.13778 0
-7266 -33272 3.99 0
-7263 -33272 4.02429 0
-7260 -33272 4.01 0
-7257 -33272 4.00667 0
-7254 -33272 3.97111 0
-7251 -33272 4.01111 0
-7248 -33272 4.04333 0
-7245 -33272 3.91571 0
-7242 -33272 4.02667 0
-7239 -33272 4.11 0
-7236 -33272 4.11 0
-7233 -33272 4.00875 0
-7230 -33272 4.27333 0
-7227 -33272 4.27333 0
-7224 -33272 3.88111 0
-7221 -33272 3.966 0
-7218 -33272 3.77286 0
-7215 -33272 3.97111 0
-7212 -33272 5.38 0
-7209 -33272 3.93222 0
-7206 -33272 3.96556 0
-7203 -33272 3.90143 0
-7200 -33272 3.80222 0
-7197 -33272 3.74889 0
-7194 -33272 3.26625 0
-7191 -33272 11.5667 1
-7188 -33272 14.152 1
-7185 -33272 9.665 1
-7182 -33272 7.39 1
-7179 -33272 6.40125 1
-7176 -33272 12.3133 1
-7173 -33272 26.978 1
-7170 -33272 11.1937 1
-7167 -33272 13.0975 1
-7164 -33272 13.0975 0
-7161 -33272 4.108 0
-7158 -33272 3.76778 0
-7155 -33272 3.83444 0
-7152 -33272 3.83778 0
-7149 -33272 4.02143 0
-7146 -33272 4.14889 0
-7143 -33272 4.14889 0
-7140 -33272 28.4178 1
-7137 -33272 35.0044 1
-7134 -33272 35.9211 1
-7131 -33272 33.1278 1
-7128 -33272 39.3433 1
-7125 -33272 35.6678 1
-7122 -33272 38.8167 1
-7119 -33272 45.7244 1
-7116 -33272 41.0211 1
-7113 -33272 35.7822 1
-7110 -33272 44.7222 1
-7107 -33272 44.3611 1
-7104 -33272 43.0922 1
-7101 -33272 32.7033 1
-7098 -33272 33.3078 1
-7095 -33272 33.4511 1
-7092 -33272 33.49 1
-7089 -33272 33.6856 1
-7086 -33272 33.8133 1
-7083 -33272 33.8956 1
-7080 -33272 33.9533 1
-7077 -33272 33.8522 1
-7074 -33272 33.71 1
-7071 -33272 33.5767 1
-7068 -33272 33.7556 1
-7065 -33272 33.61 1
-7062 -33272 23.7167 1
-7059 -33272 9.48875 1
-7056 -33272 9.20111 1
-7053 -33272 9.22222 1
-7050 -33272 9.3925 1
-7047 -33272 9 1
-7044 -33272 9.33 1
-7041 -33272 8.95 1
-7038 -33272 8.02778 1
-7035 -33272 7.68167 1
-7032 -33272 6.80444 1
-7029 -33272 9.03375 1
-7026 -33272 9.21333 1
-7023 -33272 9.85111 1
-7020 -33272 14.58 1
-7017 -33272 15.6025 1
-7014 -33272 10.1889 1
-7011 -33272 11.3863 1
-7008 -33272 9.97111 1
-7005 -33272 10.1667 1
-7002 -33272 11.5756 1
-6999 -33272 10.26 1
-6996 -33272 9.96375 1
-6993 -33272 8.62286 1
-6990 -33272 4.74222 1
-6987 -33272 4.29111 1
-6984 -33272 4.915 1
-6981 -33272 8.485 1
-6978 -33272 12.7187 1
-6975 -33272 15.9688 1
-6972 -33272 15.8544 1
-6969 -33272 15.8489 1
-6966 -33272 16.2633 1
-6963 -33272 16.5822 1
-6960 -33272 16.4911 1
-6957 -33272 16.4225 1
-6954 -33272 16.4244 1
-6951 -33272 14.26 1
-6948 -33272 14.7457 1
-6945 -33272 13.6837 1
-6942 -33272 8.74125 1
-6939 -33272 8.09222 1
-6936 -33272 8.13778 1
-6933 -33272 8.1675 1
-6930 -33272 9.05375 1
-6927 -33272 8.81625 1
-6924 -33272 6.0425 1
-6921 -33272 7.85 1
-6918 -33272 7.775 1
-6915 -33272 7.775 1
-6912 -33272 7.42778 1
-6909 -33272 4.88125 1
-6906 -33272 4.53222 1
-6903 -33272 4.83556 1
-6900 -33272 8.87111 1
-6897 -33272 9.79889 1
-6894 -33272 10.0588 1
-6891 -33272 10.4289 1
-6888 -33272 10.8175 1
-6885 -33272 7.92 0
-6882 -33272 6.50556 0
-6879 -33272 5.79625 0
-6876 -33272 5.79625 0
-6873 -33272 5.65778 0
-6870 -33272 8.37833 1
-6867 -33272 18.8337 1
-6864 -33272 21.7189 1
-6861 -33272 20.0938 1
-6858 -33272 16.9157 1
-6855 -33272 10.306 1
-6852 -33272 6.45111 0
-6849 -33272 6.51444 0
-6846 -33272 6.54333 0
-6843 -33272 6.57111 0
-6840 -33272 6.57222 0
-6837 -33272 6.60667 0
-6834 -33272 6.61667 0
-6831 -33272 6.63667 0
-6828 -33272 6.64111 0
-6825 -33272 6.62222 0
-6822 -33272 6.61667 0
-6819 -33272 6.60222 0
-6816 -33272 6.60111 0
-6813 -33272 6.53556 0
-6810 -33272 6.54111 0
-6807 -33272 11.4429 1
-6804 -33272 12.4878 1
-6801 -33272 12.5387 1
-6798 -33272 6.38 0
-6795 -33272 6.38 0
-6792 -33272 5.83667 0
-6789 -33272 6.17 0
-6786 -33272 6.25556 0
-6783 -33272 6.33 0
-6780 -33272 6.50111 0
-6777 -33272 6.54 0
-6774 -33272 6.37889 0
-6771 -33272 6.74667 0
-6768 -33272 6.78444 0
-6765 -33272 6.78444 0
-6762 -33272 6.688 0
-6759 -33272 12.318 1
-6756 -33272 35.6222 1
-6753 -33272 36.6422 1
-6750 -33272 35.0789 1
-6747 -33272 34.8722 1
-6744 -33272 30.3767 1
-6741 -33272 31.7022 1
-6738 -33272 33.4456 1
-6735 -33272 28.6611 1
-6732 -33272 22.79 1
-6729 -33272 13.108 1
-6726 -33272 7.97 0
-6723 -33272 8.1 0
-6720 -33272 7.97111 0
-6717 -33272 18.9383 1
-6714 -33272 22.1067 1
-6711 -33272 25.8712 1
-6708 -33272 26.9662 1
-6705 -33272 25.61 1
-6702 -33272 24.4225 1
-6699 -33272 23.7162 1
-6696 -33272 27.0225 1
-6693 -33272 28.0289 1
-6690 -33272 31.0867 1
-6687 -33272 32.6111 1
-6684 -33272 33.3811 1
-6681 -33272 34.62 1
-6678 -33272 32.3689 1
-6675 -33272 29.7667 1
-6672 -33272 27.5256 1
-6669 -33272 24.9678 1
-6666 -33272 24.6789 1
-6663 -33272 22.115 1
-6660 -33272 21.9225 1
-6657 -33272 17.2778 1
-6654 -33272 15.17 1
-6651 -33272 22.2533 1
-6648 -33272 23.3113 1
-6645 -33272 29.5856 1
-6642 -33272 33.9733 1
-6639 -33272 34.0022 1
-6636 -33272 34.0011 1
-6633 -33272 34.0111 1
-6630 -33272 34.1478 1
-6627 -33272 34.0556 1
-6624 -33272 34.1344 1
-6621 -33272 34.8133 1
-6618 -33272 31.7911 1
-6615 -33272 31.3037 1
-6612 -33272 21.9971 0
-6609 -33272 22.0144 0
-6606 -33272 22.1144 0
-6603 -33272 21.9838 0
-6600 -33272 22.1783 0
-6597 -33272 31.2578 1
-6594 -33272 29.5663 1
-6591 -33272 31.1011 1
-6588 -33272 31.6467 1
-6585 -33272 31.4722 1
-6582 -33272 31.3911 1
-6579 -33272 31.3178 1
-6576 -33272 31.3256 1
-6573 -33272 31.2678 1
-6570 -33272 31.6489 1
-6567 -33272 22.2312 0
-6564 -33272 25.8117 1
-6561 -33272 29.7078 1
-6558 -33272 30.91 1
-6555 -33272 28.5189 1
-6552 -33272 26.1244 1
-6549 -33272 28.1644 1
-6546 -33272 28.7189 1
-6543 -33272 29.2978 1
-6540 -33272 37.4933 1
-6537 -33272 38.8856 1
-6534 -33272 32.7233 1
-6531 -33272 32.3878 1
-6528 -33272 31.6756 1
-6525 -33272 32.4011 1
-6522 -33272 32.1433 1
-6519 -33272 32.2033 1
-6516 -33272 32.1289 1
-6513 -33272 31.23 1
-6510 -33272 31.7111 1
-6507 -33272 31.3278 1
-6504 -33272 31.3333 1
-6501 -33272 31.7033 1
-6498 -33272 29.012 1
-6495 -33272 22.394 0
-6492 -33272 22.394 0
-6489 -33272 26.105 1
-6486 -33272 26.466 1
-6483 -33272 22.665 0
-6480 -33272 22.375 0
-6477 -33272 22.43 0
-6474 -33272 22.4833 0
-6471 -33272 22.5233 0
-6468 -33272 22.5389 0
-6465 -33272 22.5733 0
-6462 -33272 22.7378 0
-6459 -33272 22.6614 0
-6456 -33272 22.288 0
-6453 -33272 28.7343 1
-6450 -33272 29.1711 1
-6447 -33272 35.4567 1
-6444 -33272 36.5833 1
-6441 -33272 36.6 1
-6438 -33272 36.9578 1
-6435 -33272 22.81 0
-6432 -33272 28.5129 1
-6429 -33272 30.63 1
-6426 -33272 36.19 1
-6423 -33272 35.4478 1
-6420 -33272 34.4767 1
-6417 -33272 34.1633 1
-6414 -33272 33.3378 1
-7539 -33269 4.765 0
-7536 -33269 4.71333 0
-7533 -33269 4.86556 0
-7530 -33269 4.83889 0
-7527 -33269 4.80333 0
-7524 -33269 4.80667 0
-7521 -33269 4.83333 0
-7518 -33269 4.79111 0
-7515 -33269 4.80778 0
-7512 -33269 4.94 0
-7509 -33269 4.77667 0
-7506 -33269 4.62 0
-7503 -33269 4.61889 0
-7500 -33269 5.32222 0
-7497 -33269 5.58875 0
-7494 -33269 4.7175 0
-7491 -33269 4.60444 0
-7488 -33269 4.46 0
-7485 -33269 4.47222 0
-7482 -33269 4.48556 0
-7479 -33269 4.65444 0
-7476 -33269 5.44444 0
-7473 -33269 4.79222 0
-7470 -33269 4.78375 0
-7467 -33269 4.46889 0
-7464 -33269 4.52333 0
-7461 -33269 4.68444 0
-7458 -33269 4.64889 0
-7455 -33269 4.59333 0
-7452 -33269 4.62556 0
-7449 -33269 4.64 0
-7446 -33269 4.66333 0
-7443 -33269 4.70889 0
-7440 -33269 4.70111 0
-7437 -33269 4.72 0
-7434 -33269 4.74333 0
-7431 -33269 4.76 0
-7428 -33269 4.75222 0
-7425 -33269 4.73444 0
-7422 -33269 4.75222 0
-7419 -33269 4.75111 0
-7416 -33269 4.77 0
-7413 -33269 4.74111 0
-7410 -33269 4.75333 0
-7407 -33269 4.74778 0
-7404 -33269 4.75222 0
-7401 -33269 4.73 0
-7398 -33269 4.69667 0
-7395 -33269 4.72556 0
-7392 -33269 4.71778 0
-7389 -33269 4.71556 0
-7386 -33269 4.69333 0
-7383 -33269 4.68222 0
-7380 -33269 4.66667 0
-7377 -33269 4.66333 0
-7374 -33269 4.66222 0
-7371 -33269 4.62889 0
-7368 -33269 4.68778 0
-7365 -33269 4.65889 0
-7362 -33269 4.64778 0
-7359 -33269 4.62556 0
-7356 -33269 4.62667 0
-7353 -33269 4.60667 0
-7350 -33269 4.62889 0
-7347 -33269 4.60667 0
-7344 -33269 4.58111 0
-7341 -33269 4.57556 0
-7338 -33269 4.54556 0
-7335 -33269 4.52889 0
-7332 -33269 4.53222 0
-7329 -33269 4.48667 0
-7326 -33269 4.44778 0
-7323 -33269 4.43889 0
-7320 -33269 4.38222 0
-7317 -33269 4.35333 0
-7314 -33269 4.33 0
-7311 -33269 4.32667 0
-7308 -33269 4.27556 0
-7305 -33269 4.37556 0
-7302 -33269 4.20778 0
-7299 -33269 4.20111 0
-7296 -33269 4.17667 0
-7293 -33269 4.18556 0
-7290 -33269 4.25111 0
-7287 -33269 4.25111 0
-7284 -33269 5.34167 0
-7281 -33269 4.092 0
-7278 -33269 5.295 0
-7275 -33269 4.04889 0
-7272 -33269 4.39444 0
-7269 -33269 4.39444 0
-7266 -33269 4.32143 0
-7263 -33269 4.32143 0
-7260 -33269 4.20333 0
-7257 -33269 4.06556 0
-7254 -33269 4.07778 0
-7251 -33269 4.18222 0
-7248 -33269 4.21667 0
-7245 -33269 4.14286 0
-7242 -33269 4.12667 0
-7239 -33269 4.08 0
-7236 -33269 4.0375 0
-7233 -33269 4.01667 0
-7230 -33269 4.09889 0
-7227 -33269 3.96222 0
-7224 -33269 4.07333 0
-7221 -33269 3.92143 0
-7218 -33269 3.92143 0
-7215 -33269 9.09143 1
-7212 -33269 10.2575 1
-7209 -33269 8.54833 1
-7206 -33269 4.482 0
-7203 -33269 6.82222 1
-7200 -33269 11.4229 1
-7197 -33269 25.1544 1
-7194 -33269 31.5189 1
-7191 -33269 61.2689 1
-7188 -33269 76.8889 1
-7185 -33269 77.4167 1
-7182 -33269 59.0456 1
-7179 -33269 62.8467 1
-7176 -33269 78.5 1
-7173 -33269 87.5333 1
-7170 -33269 80.1167 1
-7167 -33269 23.7667 1
-7164 -33269 3.80375 0
-7161 -33269 4.166 0
-7158 -33269 3.89778 0
-7155 -33269 3.98111 0
-7152 -33269 3.95111 0
-7149 -33269 4.21167 0
-7146 -33269 3.79429 0
-7143 -33269 28.0811 1
-7140 -33269 42.1933 1
-7137 -33269 43.7589 1
-7134 -33269 44.2467 1
-7131 -33269 43.7378 1
-7128 -33269 44.9078 1
-7125 -33269 44 1
-7122 -33269 44.2822 1
-7119 -33269 44.99 1
-7116 -33269 45.0656 1
-7113 -33269 43.5478 1
-7110 -33269 44.6467 1
-7107 -33269 44.4689 1
-7104 -33269 43.8611 1
-7101 -33269 33.4156 1
-7098 -33269 33.2533 1
-7095 -33269 33.4067 1
-7092 -33269 33.5111 1
-7089 -33269 33.65 1
-7086 -33269 33.7656 1
-7083 -33269 33.8811 1
-7080 -33269 33.9533 1
-7077 -33269 33.8289 1
-7074 -33269 33.7144 1
-7071 -33269 33.5622 1
-7068 -33269 33.7344 1
-7065 -33269 33.5333 1
-7062 -33269 29.74 1
-7059 -33269 9.71 1
-7056 -33269 9.31444 1
-7053 -33269 9.29625 1
-7050 -33269 10.69 1
-7047 -33269 5.85222 1
-7044 -33269 5.18556 1
-7041 -33269 5.09444 1
-7038 -33269 5.10111 1
-7035 -33269 5.07111 1
-7032 -33269 4.14667 1
-7029 -33269 8.5975 1
-7026 -33269 9.19778 1
-7023 -33269 9.78889 1
-7020 -33269 11.6288 1
-7017 -33269 14.3622 1
-7014 -33269 9.93 1
-7011 -33269 10.4322 1
-7008 -33269 10.0556 1
-7005 -33269 10.1789 1
-7002 -33269 11.2143 1
-6999 -33269 10.2662 1
-6996 -33269 10.34 1
-6993 -33269 9.33375 1
-6990 -33269 7.03 1
-6987 -33269 4.45375 1
-6984 -33269 4.97143 1
-6981 -33269 7.81111 1
-6978 -33269 9.24333 1
-6975 -33269 11.6488 1
-6972 -33269 14.6787 1
-6969 -33269 11.18 1
